record_id,date,Lantai_No_mean,Lantai_No_max,Lantai_No_min,Lantai_No_std,Lantai_No_count,Occupansi_mean,Occupansi_max,Occupansi_min,Occupansi_std,Occupansi_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
570,2024-07-22,4.75,8,1,2.09,228,7.28,214,0,15.07,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
571,2024-07-23,4.8,8,1,2.08,229,7.38,247,0,16.98,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
572,2024-07-24,4.74,8,1,2.09,225,7.51,208,0,14.88,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
573,2024-07-25,4.77,8,1,2.08,223,7.7,267,0,18.51,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
574,2024-07-26,4.77,8,1,2.09,231,7.58,228,0,16.08,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
575,2024-07-27,4.78,8,1,2.07,227,8.0,237,0,16.78,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
576,2024-07-28,4.74,8,1,2.08,227,7.46,258,0,17.84,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
577,2024-07-29,4.75,8,1,2.08,222,7.58,244,0,17.14,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
578,2024-07-30,4.78,8,1,2.09,226,7.9,284,0,19.4,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
579,2024-07-31,4.79,8,1,2.1,224,7.51,242,0,17.06,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
580,2024-08-01,4.78,8,1,2.09,225,7.27,201,0,14.38,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
581,2024-08-02,4.82,8,1,2.06,230,8.03,268,0,18.51,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
582,2024-08-03,4.79,8,1,2.07,228,7.2,209,0,14.74,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
583,2024-08-04,4.77,8,1,2.1,227,6.94,224,0,15.8,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
584,2024-08-05,4.76,8,1,2.1,225,7.12,218,0,15.35,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
585,2024-08-06,4.78,8,1,2.06,227,7.4,218,0,15.57,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
586,2024-08-07,4.79,8,1,2.08,226,7.92,274,0,18.84,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
587,2024-08-08,4.75,8,1,2.09,225,7.54,274,0,19.01,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
588,2024-08-09,4.77,8,1,2.08,222,7.2,211,0,15.22,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
589,2024-08-10,4.79,8,1,2.09,228,7.47,211,0,15.25,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
590,2024-08-11,4.74,8,1,2.09,224,7.77,297,0,20.51,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
591,2024-08-12,4.77,8,1,2.09,222,7.79,251,0,17.71,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
592,2024-08-13,4.77,8,1,2.09,228,7.19,222,0,15.58,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
593,2024-08-14,4.79,8,1,2.08,231,7.17,206,0,14.58,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
594,2024-08-15,4.78,8,1,2.08,231,7.81,298,0,20.38,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
595,2024-08-16,4.81,8,1,2.08,228,7.68,241,0,17.04,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
596,2024-08-17,4.78,8,1,2.09,231,7.97,213,0,15.38,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
597,2024-08-18,4.77,8,1,2.07,229,7.47,203,0,14.59,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
598,2024-08-19,4.82,8,1,2.09,228,7.21,243,0,16.74,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
599,2024-08-20,4.74,8,1,2.08,223,7.96,295,0,20.3,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
600,2024-08-21,4.73,8,1,2.07,226,7.96,232,0,16.44,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
601,2024-08-22,4.8,8,1,2.06,229,7.77,218,0,15.51,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
602,2024-08-23,4.78,8,1,2.07,229,7.78,279,0,19.07,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
603,2024-08-24,4.78,8,1,2.08,227,7.7,284,0,19.51,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
604,2024-08-25,4.82,8,1,2.07,228,7.62,285,0,19.69,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
605,2024-08-26,4.78,8,1,2.09,229,7.54,218,0,15.32,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
606,2024-08-27,4.78,8,1,2.08,224,7.52,284,0,19.78,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
607,2024-08-28,4.8,8,1,2.08,226,7.05,219,0,15.46,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
608,2024-08-29,4.8,8,1,2.09,227,7.43,240,0,16.8,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
609,2024-08-30,4.76,8,1,2.09,224,8.08,290,0,20.09,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
610,2024-08-31,4.77,8,1,2.09,228,7.46,281,0,19.28,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
611,2024-09-01,4.79,8,1,2.1,224,7.29,269,0,18.86,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
612,2024-09-02,4.78,8,1,2.09,229,7.19,227,0,15.89,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
613,2024-09-03,4.77,8,1,2.08,229,7.36,222,0,15.42,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
614,2024-09-04,4.82,8,1,2.07,228,7.47,253,0,17.44,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
615,2024-09-05,4.8,8,1,2.09,226,7.44,255,0,18.0,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
616,2024-09-06,4.77,8,1,2.08,223,7.68,297,0,20.64,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
617,2024-09-07,4.74,8,1,2.08,227,7.43,207,0,14.75,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
618,2024-09-08,4.76,8,1,2.08,227,7.22,262,0,18.13,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
619,2024-09-09,4.74,8,1,2.1,220,7.97,299,0,20.64,220,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
620,2024-09-10,4.78,8,1,2.1,224,7.47,252,0,17.75,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
621,2024-09-11,4.79,8,1,2.08,227,7.73,300,0,20.4,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
622,2024-09-12,4.77,8,1,2.09,225,7.57,229,0,16.32,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
623,2024-09-13,4.78,8,1,2.09,225,6.92,209,0,14.97,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
624,2024-09-14,4.79,8,1,2.09,229,7.44,229,0,16.26,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
625,2024-09-15,4.76,8,1,2.07,228,8.09,294,0,20.31,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
626,2024-09-16,4.75,8,1,2.08,225,7.16,217,0,15.33,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
627,2024-09-17,4.78,8,1,2.09,229,7.61,249,0,17.18,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
628,2024-09-18,4.79,8,1,2.08,226,7.31,246,0,17.3,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
629,2024-09-19,4.75,8,1,2.09,224,7.21,204,0,14.87,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
630,2024-09-20,4.79,8,1,2.08,225,7.03,222,0,15.82,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
631,2024-09-21,4.75,8,1,2.11,222,7.57,262,0,18.37,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
632,2024-09-22,4.8,8,1,2.08,233,7.89,244,0,17.05,233,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
633,2024-09-23,4.78,8,1,2.09,221,7.3,221,0,15.99,221,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
634,2024-09-24,4.76,8,1,2.08,230,7.8,255,0,17.49,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
635,2024-09-25,4.79,8,1,2.08,228,7.35,268,0,18.38,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
636,2024-09-26,4.8,8,1,2.08,224,7.67,251,0,17.64,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
637,2024-09-27,4.79,8,1,2.08,229,7.24,207,0,14.63,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
638,2024-09-28,4.75,8,1,2.08,227,7.75,296,0,20.29,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
639,2024-09-29,4.79,8,1,2.09,231,7.28,205,0,14.5,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
640,2024-09-30,4.79,8,1,2.07,229,7.92,265,0,18.19,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
641,2024-10-01,4.69,8,1,2.09,220,7.79,248,0,17.69,220,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
642,2024-10-02,4.77,8,1,2.08,226,7.46,235,0,16.52,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
643,2024-10-03,4.81,8,1,2.09,226,7.92,284,0,19.41,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
644,2024-10-04,4.78,8,1,2.09,225,7.93,255,0,17.85,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
645,2024-10-05,4.79,8,1,2.09,228,7.68,245,0,16.93,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
646,2024-10-06,4.74,8,1,2.09,223,8.61,286,0,19.92,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
647,2024-10-07,4.82,8,1,2.07,228,7.47,246,0,17.0,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
648,2024-10-08,4.8,8,1,2.09,227,7.33,236,0,16.73,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
649,2024-10-09,4.78,8,1,2.08,229,7.45,241,0,17.01,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
650,2024-10-10,4.76,8,1,2.08,224,7.62,215,0,15.27,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
651,2024-10-11,4.79,8,1,2.09,229,7.48,219,0,15.36,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
652,2024-10-12,4.79,8,1,2.08,223,7.3,241,0,16.9,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
653,2024-10-13,4.78,8,1,2.08,229,7.82,280,0,19.23,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
654,2024-10-14,4.75,8,1,2.09,226,7.68,289,0,19.86,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
655,2024-10-15,4.77,8,1,2.09,225,7.32,204,0,14.79,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
656,2024-10-16,4.77,8,1,2.08,225,7.73,230,0,16.08,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
657,2024-10-17,4.78,8,1,2.07,228,7.79,259,0,18.04,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
658,2024-10-18,4.81,8,1,2.08,230,7.62,283,0,19.35,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
659,2024-10-19,4.83,8,1,2.07,230,7.23,246,0,16.97,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
660,2024-10-20,4.79,8,1,2.08,226,6.96,206,0,14.67,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
661,2024-10-21,4.8,8,1,2.06,228,7.71,248,0,17.36,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
662,2024-10-22,4.79,8,1,2.09,225,7.65,275,0,18.92,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
663,2024-10-23,4.75,8,1,2.08,228,7.18,216,0,15.14,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
664,2024-10-24,4.77,8,1,2.07,228,7.44,299,0,20.3,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
665,2024-10-25,4.79,8,1,2.09,224,7.33,221,0,15.87,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
666,2024-10-26,4.81,8,1,2.09,228,7.51,223,0,15.72,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
667,2024-10-27,4.76,8,1,2.09,227,6.99,203,0,14.48,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
668,2024-10-28,4.78,8,1,2.09,230,7.53,253,0,17.74,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
669,2024-10-29,4.79,8,1,2.09,225,7.45,252,0,17.72,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
