record_id,date,building,level,category,system_type,id_meter_id,id_id,id_stand_energy_kirim,energy_kwh_total,energy_kwh_daily,energy_voltage_l1,energy_voltage_l2,energy_voltage_l3,energy_current_l1,energy_current_l2,energy_current_l3,energy_frequency,energy_power_factor,energy_reactive_import,energy_reactive_export,energy_apparent_import,energy_apparent_export,energy_signal_strength,occupancy_floor_number_mean,occupancy_floor_number_max,occupancy_floor_number_min,occupancy_floor_number_std,occupancy_floor_number_count,occupancy_count_mean,occupancy_count_max,occupancy_count_min,occupancy_count_std,occupancy_count_datapoints,temp_floor,temperature_celsius_mean,temperature_celsius_max,temperature_celsius_min,temperature_celsius_std,temperature_celsius_count,id_n_id,id_stand_energy_terima,lokasi,data_points_count,,,,,,,,
73,3/13/2024,WITEL,L2,AHU,AHU,251400247,1005577,26604781.97,2660.478197,7.743635318,227.1147541,227.295082,228.8606557,0.459016393,0.68852459,1.62295082,50.01737705,0.52707377,289479,7995174.09,32688067.02,0,-95.46721311,5,7.400484668,3.324065973,0.68,201,45.3,61.7,39.7,10.2,223,2,26.6,30,23.6,0.8,26,13,0,103,1,,,,,,,,
74,3/14/2024,WITEL,L2,AHU,AHU,251400247,1009592,26731724.17,2673.172417,12.69421995,226.9666667,227.1083333,228.8666667,0.091666667,1.4,0.6,50.016,0.5382225,289479,8044262.375,32847633.78,0,-94.41666667,4.79,6.193946917,3.561829546,2.47,245,55.1,72.7,48.3,8,271,2,27.9,31.3,26,1.5,37,13,0,103,1,,,,,,,,
75,3/15/2024,WITEL,L2,AHU,AHU,251400247,1013587,26845056.68,2684.505668,11.33325178,226.7914439,226.9465241,228.6417112,0.278074866,1.550802139,0.229946524,50.01037433,0.503468984,289479,8092710.599,32995885.05,0,-95.4171123,4.67,5.868982397,2.902065887,2.34,188,43.8,55.6,33.6,9,258,2,27.6,29.9,25.9,1.9,36,13,0,103,1,,,,,,,,
76,3/16/2024,WITEL,L2,AHU,AHU,251400247,1019750,26881798.32,2688.179832,3.674163484,228.4621849,228.5798319,230.1092437,0,0,0,49.99941176,0.349828571,289479,8125767.487,33059615.31,0,-94.10084034,2.59,4.465474726,1,2.21,236,19.2,35.1,5.2,6.3,279,2,26.5,29.1,24.9,1.5,39,13,0,103,1,,,,,,,,
77,3/17/2024,WITEL,L2,AHU,AHU,251400247,1027822,26894417.36,2689.441736,1.261903604,227.3966942,227.5619835,229.107438,0,0,0,50.00900826,0.353431405,289479,8155390.579,33094500.67,0,-94.48760331,2.92,4.637267157,1.881115619,1.14,209,16.2,38.6,3.5,11.9,214,2,27.9,31.8,25.2,1.8,29,13,0,103,1,,,,,,,,
78,3/18/2024,WITEL,L2,AHU,AHU,251400247,1035540,26932991.55,2693.299155,3.857419392,228.2112676,228.3802817,230.1267606,0,0.521126761,0,50.00295775,0.397977465,289479,8192993.563,33165955.08,0,-94.32394366,5,6.755528943,3.894443057,0.95,228,42.9,53.4,29.8,9.5,230,2,27.8,29.9,25.3,1.9,26,13,0,103,1,,,,,,,,
79,3/19/2024,WITEL,L2,AHU,AHU,251400247,1043174,26999893.05,2699.989305,6.690149883,227.3743316,227.3529412,229.2352941,0.310160428,1.919786096,0.957219251,50.01203209,0.522147594,289479,8228856.807,33265345.64,0,-94.82887701,5.49,6.796124289,3.658545439,0.74,198,50.2,62.7,35.7,5.4,249,2,27,29.6,24.3,0.8,20,13,0,103,1,,,,,,,,
80,3/20/2024,WITEL,L2,AHU,AHU,251400247,1050717,27131777.33,2713.177733,13.18842852,226.0533333,226.3333333,228.08,0.16,1.506666667,1.36,50.02093333,0.498981333,289479,8290944.653,33460925.97,0,-93.86666667,3.18,5.267869638,1.402635946,1.15,195,60.3,73.8,52.1,10.3,231,2,26.5,28.8,25,1,26,13,0,103,1,,,,,,,,
81,3/21/2024,WITEL,L2,AHU,AHU,251400247,1053231,27210392.23,2721.039223,7.861489968,227.038835,226.9417476,228.8834951,0.281553398,1.126213592,0.883495146,50.01650485,0.559139806,289479,8328347.66,33572988.79,0,-94.7184466,5.13,7.359548261,3.15004635,0.99,198,44.9,63.2,39.8,10.8,238,2,28.7,31.9,27.2,1.7,20,13,0,103,1,,,,,,,,
82,3/22/2024,WITEL,L2,AHU,AHU,251400247,1057414,27301835.06,2730.183506,9.144283193,227.1168831,227.2467532,228.6883117,0.896103896,0.311688312,1.87012987,50.00519481,0.558433766,289479,8368083.61,33693598.21,0,-93.97402597,2.01,4.156770709,1,0.89,220,42,56.9,37,5.8,219,2,26.7,28.8,25,1.5,31,13,0,103,1,,,,,,,,
83,3/23/2024,WITEL,L2,AHU,AHU,251400247,1060794,27375810.34,2737.581034,7.397527989,228.0431034,228.2068966,229.9482759,0,0,0,50.0137069,0.351336207,289479,8422517.948,33815495.3,0,-95,3.73,6.292615494,2.179873522,2.48,199,27.1,46.1,21.5,10.7,210,2,28.4,31.6,26.2,1.6,37,13,0,103,1,,,,,,,,
84,3/24/2024,WITEL,L2,AHU,AHU,251400247,1064419,27387851.85,2738.785185,1.204150702,227.7592593,228.037037,229.6574074,0,0,0,50.01351852,0.3527,289479,8450700.046,33848677.62,0,-95.76851852,3.91,4.981517423,2.165329302,0.62,209,17,32,10.5,9.3,278,2,28.2,31.3,25.7,1.9,33,13,0,103,1,,,,,,,,
85,3/25/2024,WITEL,L2,AHU,AHU,251400247,1070781,27454981.51,2745.498151,6.712966075,226.5882353,226.8319328,228.4621849,0.521008403,1.025210084,1.386554622,50.0097479,0.496190756,289479,8491727.118,33954292.94,0,-99.63865546,6.09,7.378777044,4.350251273,2.34,215,56.1,71.5,41.8,11.5,227,2,28.2,31.2,26.4,1.2,36,13,0,103,1,,,,,,,,
86,3/26/2024,WITEL,L2,AHU,AHU,251400247,1077079,27601013.22,2760.101322,14.60317105,226.7107438,226.7768595,228.5785124,0.446280992,1.79338843,1.305785124,50.01107438,0.514057025,289479,8548561.851,34159190.83,0,-98.62809917,2.03,3.218182848,1,1.26,202,20.2,32,10.7,10.2,257,2,26.6,29.5,25,1.2,25,13,0,103,1,,,,,,,,
87,3/27/2024,WITEL,L2,AHU,AHU,251400247,1083503,27684912.5,2768.49125,8.389927686,229.625,229.625,231.75,0,0,0,49.98,0.3467125,289479,8578069.25,34272216,0,-98.625,3.14,4.939774998,1.894146792,0.79,190,40.5,56.2,27.7,8.6,275,2,27.1,29.3,25.1,1.9,31,13,0,103,1,,,,,,,,
88,3/28/2024,WITEL,L2,AHU,AHU,251400247,1090165,27795533.33,2779.553333,11.06208333,227.1025641,227.2564103,229.1538462,0.333333333,0.102564103,0.102564103,50.02794872,0.378494872,289479,8634671.795,34434841.49,0,-98.92307692,2.07,3.927804001,1,1.98,221,50.2,75,35.9,6.9,267,2,27.4,30.8,25.1,1.4,32,13,0,103,1,,,,,,,,
89,3/29/2024,WITEL,L2,AHU,AHU,251400247,1096439,27916512.82,2791.651282,12.09794872,229.0512821,229.1538462,230.974359,0,0,0,50.01461538,0.348466667,289479,8684171.641,34606049,0,-100.1538462,5.43,8,3.757963214,2.38,219,31,54.6,18.1,6.6,212,2,27.3,30.1,25.2,1,37,13,0,103,1,,,,,,,,
90,3/31/2024,WITEL,L2,AHU,AHU,251400247,1108887,27945800,2794.58,2.928717949,228.8428571,228.8714286,230.8142857,0,0,0,50.00642857,0.350204286,289479,8752785.214,34686759.49,0,-99.45714286,5.2,7.796104427,3.663688693,1.31,197,19,36.7,7.2,10.2,251,2,27.5,30.1,25.1,0.9,22,13,0,103,1,,,,,,,,
91,4/1/2024,WITEL,L2,AHU,AHU,251400247,1114595,28097028.21,2809.702821,15.12282051,228.3333333,228.5384615,230.1282051,0,0,0,50.00230769,0.351451282,289479,8809846.872,34893191.69,0,-99.17948718,4.02,6.225928878,2.504491629,1.14,244,41.3,54.8,33.8,7.3,213,2,27.5,30.3,25.6,1,20,13,0,103,1,,,,,,,,
92,4/2/2024,WITEL,L2,AHU,AHU,251400247,1121457,28239906.45,2823.990645,14.28782465,227.1532258,227.1693548,229.0403226,0.516129032,2.016129032,1.967741935,50.00524194,0.549495968,289479,8859017.218,35084338.26,0,-100.2016129,1.67,2.921195647,1,0.95,226,33,45,21.7,10.9,225,2,27,29.9,25.4,1.5,35,13,0,103,1,,,,,,,,
93,4/3/2024,WITEL,L2,AHU,AHU,251400247,1127359,28396452.63,2839.645263,15.654618,227.6315789,227.6973684,229.5789474,0.684210526,2.092105263,2.026315789,50.01697368,0.548673684,289479,8911758,35295435.5,0,-99.18421053,3.58,5.969796627,2.349078297,1.77,215,43.5,64.8,31.7,8.7,238,2,28.9,31.5,26.5,1.8,20,13,0,103,1,,,,,,,,
94,4/4/2024,WITEL,L2,AHU,AHU,251400247,1134449,28500943.37,2850.094337,10.44907419,227.5060241,227.7349398,229.4819277,0.21686747,0.120481928,0.096385542,50.01385542,0.372815663,289479,8951783.265,35441288.67,0,-99.31325301,2.44,4.202473145,1.1214957,1.04,198,64,85.8,57.8,9,267,2,26.8,29.7,25,1.8,39,13,0,103,1,,,,,,,,
95,4/5/2024,WITEL,L2,AHU,AHU,251400247,1141449,28629518.18,2862.951818,12.85748083,227,227.2613636,228.8977273,0.363636364,1.238636364,1.965909091,50.01590909,0.582802273,289479,8997267.227,35616411.4,0,-98.09090909,4.82,7.180840581,2.908674908,2.25,212,39.9,58.7,32.9,11.7,209,2,29.2,32.3,26.9,1.7,21,13,0,103,1,,,,,,,,
96,4/6/2024,WITEL,L2,AHU,AHU,251400247,1148863,28720575.61,2872.057561,9.105742794,227.9390244,228.402439,230.0853659,0,0,0,50.00634146,0.351687805,289479,9039482.22,35745978.55,0,-100,2.31,4.240517266,1,1.25,181,22.1,46.9,14.8,8.6,249,2,28.3,30.3,25.9,1.7,30,13,0,103,1,,,,,,,,
97,4/7/2024,WITEL,L2,AHU,AHU,251400247,1158613,28737146.75,2873.714675,1.657114349,227.3376623,227.7792208,229.5194805,0,0,0,50.0087013,0.353481818,289479,9078380.792,35791677.62,0,-100.9480519,2.17,5.076995314,1,1.87,220,20.6,33.4,10.1,8.8,235,2,26.9,30.1,25.4,2,25,13,0,103,1,,,,,,,,
98,4/8/2024,WITEL,L2,AHU,AHU,251400247,1163075,28747483.48,2874.748348,1.033672501,227.9826087,228.3130435,229.973913,0,0,0,50.00356522,0.351991304,289479,9102643.391,35820192.52,0,-99.28695652,1.61,3.970497247,1,0.96,232,35.6,52.4,24.7,9,209,2,26.6,29.3,24.2,1.5,39,13,0,103,1,,,,,,,,
99,4/9/2024,WITEL,L2,AHU,AHU,251400247,1170359,28760102.56,2876.010256,1.261908584,227.1452991,227.5811966,229.1880342,0,0,0,50.00042735,0.353708547,289479,9132148.368,35854890.41,0,-99.1965812,4.83,6.155268684,2.85456484,1.86,202,57.4,79.7,44.4,7.4,232,2,28.7,31.8,27.2,1.9,26,13,0,103,1,,,,,,,,
100,4/10/2024,WITEL,L2,AHU,AHU,251400247,1177597,28771662.38,2877.166238,1.155981214,227.9306931,228.2772277,229.970297,0,0,0,50.00980198,0.351764356,289479,9159148.881,35886657.8,0,-99.7029703,5.21,6.377606086,3.478867298,1.31,248,51.4,73.2,44.3,7.2,232,2,27.3,29.8,24.8,1.7,23,13,0,103,1,,,,,,,,
101,4/16/2024,WITEL,L2,AHU,AHU,251400247,1185841,28974867.9,2897.48679,20.3205525,225.9382716,226.1234568,227.8148148,0.962962963,2.296296296,2.308641975,50.00901235,0.58692716,289479,9362099.864,36249768,0,-97.22222222,5.96,8,4.603181659,2.41,182,55.8,78.3,47.5,8.2,235,2,29.9,33.4,27,1,36,13,0,103,1,,,,,,,,
102,4/17/2024,WITEL,L2,AHU,AHU,251400247,1188376,29119813.11,2911.981311,14.49452135,226.5819672,226.8934426,228.6147541,0.844262295,1.696721311,1.68852459,50.02139344,0.543157377,289479,9405915.615,36439091.52,0,-93.83606557,4.2,5.392076242,2.563900034,0.62,218,43.5,67.3,33.1,9.1,263,2,28,30.4,25.3,1,22,13,0,103,1,,,,,,,,
103,4/18/2024,WITEL,L2,AHU,AHU,251400247,1191798,29220068.75,2922.006875,10.02556352,228.625,228.90625,230.71875,0,0,0,50.01,0.347834375,289479,9437528.75,36569883.78,0,-96.96875,4.83,7.332063756,3.323396573,1.59,225,40.4,58.3,35.1,6.5,206,2,25.5,29,23.8,1.8,24,13,0,103,1,,,,,,,,
104,4/19/2024,WITEL,L2,AHU,AHU,251400247,1195493,29522694.05,2952.269405,30.26252976,225.8571429,226.0952381,227.7261905,0.702380952,2.05952381,2.130952381,50.01345238,0.576938095,289479,9520983.94,36956068.63,0,-94.05952381,5.13,7.220710992,3.686453762,0.76,246,63.9,87.3,57.6,8.9,261,2,26.9,29.6,25.3,1.1,20,13,0,103,1,,,,,,,,
105,4/20/2024,WITEL,L2,AHU,AHU,251400247,1197825,29579871.95,2957.987195,5.71779036,228.7195122,228.902439,230.3536585,0,0,0,50.00914634,0.349569512,289479,9554631.366,37044038.79,0,-95.23170732,1.62,2.781628194,1,2.2,194,11.6,29.6,5.5,10.7,267,2,27.7,31,25.2,2,24,13,0,103,1,,,,,,,,
106,4/21/2024,WITEL,L2,AHU,AHU,251400247,1200963,29591947.83,2959.194783,1.207587487,227.9130435,228.173913,229.6956522,0,0,0,50.0046087,0.351769565,289479,9582987.165,37077360.62,0,-96.26086957,4.36,6.133529579,2.474633417,1.02,186,17.8,39.1,8.3,10.8,245,2,27.7,30.1,24.7,1.8,37,13,0,103,1,,,,,,,,
107,4/22/2024,WITEL,L2,AHU,AHU,251400247,1204410,29666020.99,2966.602099,7.407316157,227.691358,227.9135802,229.4691358,0.345679012,0,0.679012346,50.01271605,0.415182716,289479,9622328.914,37184671.15,0,-96.65432099,3.97,5.164488257,1.973593727,2.09,183,45.6,67.9,38.5,5.5,266,2,26.9,29.7,24.7,1.3,26,13,0,103,1,,,,,,,,
108,4/23/2024,WITEL,L2,AHU,AHU,251400247,1207918,29829832.5,2982.98325,16.38115123,227.8333333,228.125,229.7,0.366666667,0,0.8,50.01266667,0.466865,289479,9674743.025,37389426.13,0,-94.525,4.54,6.371595858,2.931979858,0.95,225,67.7,86.8,62.6,8.5,270,2,27.6,31.4,26,1.2,39,13,0,103,1,,,,,,,,
109,4/24/2024,WITEL,L2,AHU,AHU,251400247,1213885,29969677.33,2996.967733,13.98448333,228.3066667,228.4266667,229.9466667,0,0.8,0.906666667,50.0064,0.435808,289479,9719332.36,37568538.63,0,-93.84,6.13,7.386219057,4.508550687,1.46,212,46.1,58.5,34,10.9,243,2,27.5,30.1,25,1,31,13,0,103,1,,,,,,,,
110,4/25/2024,WITEL,L2,AHU,AHU,251400247,1221431,30066917.91,3006.691791,9.724057711,226.2686567,226.3432836,228.0597015,0.656716418,1.820895522,2.044776119,50.00895522,0.59641194,289479,9753816.433,37696318.85,0,-93.40298507,3.82,5.264636209,2.380884747,0.51,214,39.7,51.4,34.2,8.7,261,2,27.7,29.8,26.1,1.1,37,13,0,103,1,,,,,,,,
111,4/26/2024,WITEL,L2,AHU,AHU,251400247,1231583,30336567.9,3033.65679,26.96499908,225.6296296,225.9135802,227.2962963,1.345679012,2.469135802,2.913580247,50.00592593,0.66124321,289488.8519,9826683.815,38033256.83,0,-92.64197531,4.25,5.972610284,3.246750637,2.36,245,49.3,63.1,41.8,9.1,214,2,27.6,31.2,25.5,2,27,13,0,103,1,,,,,,,,
112,4/27/2024,WITEL,L2,AHU,AHU,251400247,1242563,30430934.12,3043.093412,9.436621641,227.8588235,228,229.3411765,0,0,0,50.00305882,0.352474118,289517,9867724.718,38160601.15,0,-92.97647059,3.91,6.628260361,1.986932914,1.02,208,12.4,30,0,10,254,2,25.6,27.8,23.8,1,29,13,0,103,1,,,,,,,,
113,4/28/2024,WITEL,L2,AHU,AHU,251400247,1251443,30441711.02,3044.171102,1.07768993,228.2627119,228.4067797,229.8813559,0,0,0,50.00805085,0.35124322,289517,9893065.195,38190368.93,0,-93.75423729,4.29,6.216191027,3.252472918,2.42,231,28.5,42.9,13.9,11,265,2,27.1,31.1,25.6,0.8,26,13,0,103,1,,,,,,,,
114,4/29/2024,WITEL,L2,AHU,AHU,251400247,1262963,30572908.64,3057.290864,13.1197625,228,228.1728395,229.8395062,0.580246914,0.925925926,0.925925926,50.00358025,0.439951852,289517,9939728.395,38366018.35,0,-94.08641975,3.63,5.226293339,1.908746808,1.03,182,55.7,80.3,45.5,10.4,205,2,27.5,29.9,25.2,1.2,36,13,0,103,1,,,,,,,,
115,4/30/2024,WITEL,L2,AHU,AHU,251400247,1273721,30706926.38,3070.692638,13.4017741,226.3787234,226.5319149,228.2723404,0.689361702,1.582978723,2.093617021,50.01,0.546850213,289634.5362,9979698.46,38539233.14,0,-94.4,2.45,4.483670322,1.123175279,1.38,243,53.9,73.5,38.9,11,218,2,26.6,30.5,25,1.1,22,13,0,103,1,,,,,,,,
116,5/1/2024,WITEL,L2,AHU,AHU,251400247,1283342,30881536.84,3088.153684,17.46104591,228.6578947,228.7236842,230.5921053,0,0,0,49.99907895,0.350319737,290498,10034591.99,38764562.89,0,-94.85526316,6.82,8,5.502082705,0.91,211,34.3,51.5,28.3,8.8,209,2,27,30.7,24.9,1.1,35,13,0,103,1,,,,,,,,
117,5/2/2024,WITEL,L2,AHU,AHU,251400247,1286989,31004775,3100.4775,12.32381579,227.8289474,227.9605263,229.75,0.723684211,1.118421053,1.118421053,50.00171053,0.454198684,290498,10079092.08,38928389.08,0,-92.85526316,5.03,7.937545898,3.241643911,1.95,201,58.7,76.5,46.7,9.4,206,2,27.3,29.9,25.7,1.6,22,13,0,103,1,,,,,,,,
118,5/3/2024,WITEL,L2,AHU,AHU,251400247,1290602,31218557.78,3121.855778,21.37827778,226.8888889,227.05,228.4111111,0.911111111,1.855555556,3.444444444,50.01327778,0.667348333,294280.8778,10127360.25,39181107.32,0,-93.92222222,1.99,3.347141679,1,1.06,194,47.1,71.8,40.7,8.9,277,2,26.3,29.4,23.5,1.7,29,13,0,103,1,,,,,,,,
119,5/4/2024,WITEL,L2,AHU,AHU,251400247,1301652,31370750,3137.075,15.21922222,228.326087,228.4130435,230.1304348,0,0,0,50.01326087,0.3514,303017,10172839.7,39364077.98,0,-94.47826087,4.91,7.427581758,3.43695318,1.21,189,20.7,35.1,12.3,6,222,2,26.3,28.8,23.6,1.4,27,13,0,103,1,,,,,,,,
120,5/5/2024,WITEL,L2,AHU,AHU,251400247,1304896,31377680.68,3137.768068,0.693068182,228.2159091,228.3068182,230.1477273,0,0,0,50.00181818,0.351596591,303017,10189217.43,39383281.76,0,-95.03409091,3.62,5.532302864,2.604833726,1.73,231,10.8,29.5,0,5.3,244,2,26.3,28.5,24.2,1.5,39,13,0,103,1,,,,,,,,
121,5/6/2024,WITEL,L2,AHU,AHU,251400247,1310305,31533978.38,3153.397838,15.62976966,226.4864865,226.5405405,228.3108108,0.797297297,2.405405405,2.513513514,50.00878378,0.581486486,303017,10248889.7,39596785.85,0,-94.75675676,6.18,7.580142156,4.746791499,1.13,227,40.1,59.2,31.3,10.5,203,2,27.3,29.4,24.7,0.9,20,13,0,103,1,,,,,,,,
122,5/7/2024,WITEL,L2,AHU,AHU,251400247,1312732,31623977.5,3162.39775,8.999912162,226.775,226.9125,228.8625,1.1,1.75,1.725,50.0165,0.5698925,303017,10279405.18,39714559.19,0,-96.2375,4.34,5.910803273,3.089582535,0.55,237,42.6,61.5,30.8,5.4,263,2,28.5,32,26.4,1.3,22,13,0,103,1,,,,,,,,
123,5/8/2024,WITEL,L2,AHU,AHU,251400247,1316492,31789497.06,3178.949706,16.55195588,228.7647059,229,230.7647059,0,0,0,50.00147059,0.348291176,303017,10323253.18,39922857.71,0,-95.52941176,7.22,8,6.165248208,2.42,215,43.8,55.1,36.2,5.7,267,2,27.3,30,24.8,1.6,23,13,0,103,1,,,,,,,,
124,5/9/2024,WITEL,L2,AHU,AHU,251400247,1321142,32033989.55,3203.398955,24.44924934,228.2985075,228.4776119,230.0746269,0,0,0,50.01014925,0.352501493,303017,10390883.45,40205502.12,0,-95.88059701,2.4,3.821965073,1.333207866,1.64,247,32.3,52.3,24.2,5.1,267,2,26.9,30.3,24.2,0.8,29,13,0,103,1,,,,,,,,
125,5/10/2024,WITEL,L2,AHU,AHU,251400247,1324081,32044224.35,3204.422435,1.023479559,228.1913043,228.4695652,230.1130435,0,0,0,50.01269565,0.351705217,303017,10414947.88,40233761.1,0,-95.19130435,4.71,7.640733183,3.2416503,2.1,197,40,58.5,26.3,5.5,263,2,26.8,29.4,24.7,1.1,38,13,0,103,1,,,,,,,,
126,5/11/2024,WITEL,L2,AHU,AHU,251400247,1327879,32056936.52,3205.693652,1.271217391,228.1652174,228.426087,230.0521739,0,0,0,50.00313043,0.35206,303017,10444748.67,40268784.28,0,-96.1826087,2.36,4.215307225,1,1.73,215,13.4,29.8,5.9,9.9,259,2,26.5,28.8,24.2,1.6,31,13,0,103,1,,,,,,,,
127,5/12/2024,WITEL,L2,AHU,AHU,251400247,1331610,32067865.26,3206.786526,1.092874142,227.4947368,227.6631579,229.6,0,0,0,49.99715789,0.354104211,303017,10470290.43,40298796.53,0,-95.81052632,5.34,7.966338062,3.935431479,0.82,215,16.2,31.1,7.4,7.5,256,2,27.5,30.2,24.9,1.5,27,13,0,103,1,,,,,,,,
128,5/13/2024,WITEL,L2,AHU,AHU,251400247,1334492,32345491.67,3234.549167,27.76264035,227.25,227.5666667,228.9666667,1.05,2.183333333,2.383333333,50.02133333,0.594226667,303017,10534869.15,40607295.9,0,-95.41666667,2.06,4.224912904,1,2.09,183,34,56.7,20.9,11.7,216,2,27.6,30,25.3,1,37,13,0,103,1,,,,,,,,
129,5/14/2024,WITEL,L2,AHU,AHU,251400247,1336354,32483147.15,3248.314715,13.76554878,226.5203252,226.8943089,228.4390244,1.300813008,1.235772358,2.146341463,50.01203252,0.592795122,303017,10570105.44,40765633.53,0,-94.79674797,2.6,5.455322163,1,1.83,215,23.3,43.2,12.2,10.7,245,2,27.2,29.5,25.4,1,38,13,0,103,1,,,,,,,,
130,5/15/2024,WITEL,L2,AHU,AHU,251400247,1340317,32750178.71,3275.017871,26.70315552,226.8193548,227.2129032,228.6064516,1.174193548,0.909677419,2.587096774,50.01496774,0.624392903,303017,10630110.08,41070453.25,0,-93.63870968,2.2,3.375557961,1,1.27,182,37.5,55.4,27.3,10,258,2,26.2,28.2,23.7,1.3,21,13,0,103,1,,,,,,,,
131,5/16/2024,WITEL,L2,AHU,AHU,251400247,1345599,32952751.28,3295.275128,20.25725724,226.7008547,227.017094,228.7948718,0.897435897,1.794871795,1.777777778,50.01564103,0.547249573,303017,10679734.46,41312301.8,0,-93.87179487,5.03,7.261622016,3.544596698,2.29,229,45.9,62.1,34.6,7.9,276,2,28.2,31.3,25.3,1.2,26,13,0,103,1,,,,,,,,
132,5/17/2024,WITEL,L2,AHU,AHU,251400247,1353403,33183604.4,3318.36044,23.08531136,226.5164835,226.8498168,228.3479853,1.091575092,0.915750916,1.794871795,49.99937729,0.544760073,303017,10737370.81,41593128.99,0,-95.84249084,2.6,4.487406363,1,2.35,219,25.7,45.8,17.1,6.8,244,2,26.2,28.7,24.3,2,38,13,0,103,1,,,,,,,,
133,5/18/2024,WITEL,L2,AHU,AHU,251400247,1362378,33289279.34,3328.927934,10.56749432,228.1983471,228.6280992,230.1818182,0,0,0,49.99661157,0.351582645,303017,10775641.44,41726547.21,0,-94.27272727,4.53,7.37194309,3.024007824,1.55,201,15.4,37.8,2.5,11.2,224,2,28,30.1,25.8,1.5,27,13,0,103,1,,,,,,,,
134,5/19/2024,WITEL,L2,AHU,AHU,251400247,1372851,33302021.85,3330.202185,1.27425099,227.6806723,227.8571429,229.6806723,0,0,0,50.01478992,0.35307479,303017,10805528.29,41761645.48,0,-94.96638655,4.01,6.80164985,2.906090848,2.22,239,20.6,43.8,8.4,10,241,2,26.2,30,23.3,1.7,39,13,0,103,1,,,,,,,,
135,5/20/2024,WITEL,L2,AHU,AHU,251400247,1383831,33423946.72,3342.394672,12.19248726,226.8852459,227.3114754,228.9016393,1.221311475,1.483606557,1.967213115,50.02704918,0.563598361,303017,10845487.92,41909174.26,0,-93.27868852,4.89,6.456137168,3.58206341,2.21,202,40.4,56.4,30.7,7.5,211,2,27.1,30.2,25.4,1.1,23,13,0,103,1,,,,,,,,
136,5/21/2024,WITEL,L2,AHU,AHU,251400247,1394886,33684363.47,3368.436347,26.04167502,227.111399,227.3108808,228.8704663,0.779792746,1.28238342,2.284974093,50.01134715,0.572771244,303017,10900473.88,42201665.58,0,-93.79274611,4.87,6.239056719,3.615622247,2.49,235,24.6,39.4,18.8,9.2,242,2,26.3,28.5,23.8,1.1,39,13,0,103,1,,,,,,,,
137,5/22/2024,WITEL,L2,AHU,AHU,251400247,1408008,33925294.55,3392.529455,24.0931074,226.8909091,227.2181818,228.6909091,1.027272727,1.154545455,2.6,50.01009091,0.601088182,303017,10950788.25,42474673.25,0,-93.89090909,2.35,4.377191907,1,1,189,62.5,83.3,48.2,9.2,221,2,27,29.2,24.5,1.6,36,13,0,103,1,,,,,,,,
138,5/23/2024,WITEL,L2,AHU,AHU,251400247,1420210,34055598.25,3405.559825,13.03037002,227.7192982,227.8508772,229.6491228,0,0,0,50.00622807,0.352313158,303017,10990402.46,42632627.26,0,-95.78947368,5.25,7.542043571,4.045762816,0.69,241,41.9,53.9,33.1,10.7,269,2,26.8,29.7,24,1,22,13,0,103,1,,,,,,,,
139,5/24/2024,WITEL,L2,AHU,AHU,251400247,1433054,34066086.11,3406.608611,1.04878655,229.7777778,229.9166667,231.8055556,0,0,0,50.00555556,0.346891667,303017,11014955.97,42661498.64,0,-96.41666667,2.99,4.148324378,1.880302383,2.04,212,40.2,61.3,32.8,9,203,2,28.4,31.7,26,0.9,22,13,0,103,1,,,,,,,,
140,5/25/2024,WITEL,L2,AHU,AHU,251400247,1443328,34076386.67,3407.638667,1.030055556,229.2333333,229.3,231.2666667,0,0,0,49.991,0.348,303017,11039159.47,42689941.77,0,-96.4,2.36,3.371830779,1.310245411,0.88,235,21.2,39.2,6.3,5.3,231,2,28,30,25.7,1,21,13,0,103,1,,,,,,,,
141,5/26/2024,WITEL,L2,AHU,AHU,251400247,1458634,34092869.23,3409.286923,1.64825641,227,227.0769231,228.7692308,0,0,0,50.00589744,0.355246154,303017,11077881.08,42735465.69,0,-94.64102564,2.58,5.056789168,1.092501613,1.01,225,15.9,33.2,3.3,9,263,2,27,30.8,24.9,1.2,25,13,0,103,1,,,,,,,,
142,5/27/2024,WITEL,L2,AHU,AHU,251400247,1470742,34294617.65,3429.461765,20.17484163,226.6,226.4352941,228.1647059,1.141176471,3.776470588,4.341176471,50.00458824,0.816823529,303017,11130291.48,42968998.11,0,-94.74117647,6.36,7.530399406,4.942232243,0.71,193,34.3,57.3,25.2,7.2,208,2,27.4,30.4,25.6,1,27,13,0,103,1,,,,,,,,
143,5/28/2024,WITEL,L2,AHU,AHU,251400247,1480336,34551606.73,3455.160673,25.69890837,226.5673077,226.7403846,228.6826923,1.336538462,1.923076923,2.144230769,50.00663462,0.603660577,303389.5288,11182137.8,43255474.84,0,-94.21153846,6.86,8,5.21421978,1.97,220,29.4,49.6,20.3,7.8,243,2,26.3,30.1,24,1.9,25,13,0,103,1,,,,,,,,
144,5/29/2024,WITEL,L2,AHU,AHU,251400247,1495966,34762947.37,3476.294737,21.13406377,223.7105263,224.1578947,226.0263158,3.157894737,3.526315789,3.605263158,50.00289474,0.844613158,304266,11232375.58,43498060.47,0,-94.39473684,4.2,5.69136726,2.892646526,2.4,244,38.3,59.9,25.3,7.1,226,2,25.6,28.8,24.1,1.1,27,13,0,103,1,,,,,,,,
