time,relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_18cm (°C),is_day (),sunshine_duration (s),uv_index (),direct_radiation (W/m²),temperature_2m (°C),showers (mm),cloud_cover (%),weather_description
2024-04-06 14:00:00,57,23.4,38.4,0.0,1006.0,1003.2,0.34,2.17,2.3,321,7.6,29.8,1,1573.95,6.65,100.0,33.1,0.0,100,Overcast
2024-04-06 15:00:00,59,23.7,38.1,0.0,1005.3,1002.5,0.28,2.03,4.1,315,11.2,30.0,1,1374.25,3.95,80.0,32.8,0.0,100,Overcast
2024-04-06 16:00:00,62,23.7,37.0,0.0,1005.4,1002.6,0.21,1.8,5.4,323,13.0,30.2,1,0.0,3.25,12.0,31.9,0.1,100,Overcast
2024-04-06 17:00:00,70,24.5,36.1,0.2,1006.4,1003.6,0.14,1.31,5.9,317,16.2,30.4,1,0.0,0.85,0.0,30.6,0.2,100,Overcast
2024-04-06 18:00:00,76,25.0,35.9,0.7,1007.0,1004.2,0.07,1.0,3.4,288,14.0,30.4,0,0.0,0.05,0.0,29.7,0.7,100,Rain showers: Slight
2024-04-06 19:00:00,78,25.4,36.3,1.3,1007.1,1004.3,0.04,0.91,2.2,261,8.3,30.6,0,0.0,0.0,0.0,29.7,1.3,100,Thunderstorm: Slight or moderate
2024-04-06 20:00:00,81,25.9,36.6,0.0,1008.1,1005.3,0.02,0.78,1.0,45,3.6,30.6,0,0.0,0.0,0.0,29.5,0.0,100,Overcast
2024-04-06 21:00:00,81,25.7,36.2,0.0,1008.6,1005.8,0.01,0.77,1.8,101,3.6,30.5,0,0.0,0.0,0.0,29.3,0.0,100,Overcast
2024-04-06 22:00:00,83,25.6,35.5,0.0,1008.9,1006.1,0.02,0.67,2.7,113,5.4,30.5,0,0.0,0.0,0.0,28.8,0.0,100,Overcast
2024-04-06 23:00:00,85,25.4,34.7,0.0,1009.0,1006.1,0.02,0.57,3.4,122,6.1,30.4,0,0.0,0.0,0.0,28.2,0.0,100,Overcast
2024-04-07 00:00:00,87,25.4,34.3,0.0,1008.5,1005.6,0.02,0.48,2.8,130,6.1,30.3,0,0.0,0.0,0.0,27.8,0.0,100,Overcast
2024-04-07 01:00:00,89,25.5,34.3,0.0,1008.0,1005.1,0.01,0.4,1.8,143,5.8,30.2,0,0.0,0.0,0.0,27.5,0.0,100,Overcast
2024-04-07 02:00:00,90,25.4,34.0,0.0,1007.1,1004.2,0.01,0.36,1.6,117,3.6,30.1,0,0.0,0.0,0.0,27.2,0.0,100,Overcast
2024-04-07 03:00:00,91,25.4,33.7,0.0,1006.7,1003.8,0.01,0.32,1.3,124,3.2,30.0,0,0.0,0.0,0.0,27.0,0.0,100,Overcast
2024-04-07 04:00:00,92,25.3,33.3,0.0,1006.5,1003.6,0.01,0.28,1.8,79,3.6,29.9,0,0.0,0.0,0.0,26.7,0.0,100,Overcast
2024-04-07 05:00:00,91,24.9,32.8,0.0,1006.9,1004.0,0.01,0.31,2.3,39,4.7,29.8,0,0.0,0.0,0.0,26.5,0.0,100,Overcast
2024-04-07 06:00:00,91,24.6,32.3,0.0,1007.9,1005.0,0.01,0.31,2.4,63,5.0,29.7,1,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-04-07 07:00:00,91,25.0,32.9,0.0,1008.1,1005.2,0.02,0.31,2.5,135,6.5,29.5,1,0.0,0.45,4.0,26.6,0.0,100,Overcast
2024-04-07 08:00:00,84,24.6,33.4,0.0,1008.8,1005.9,0.07,0.59,3.6,127,8.6,29.4,1,2983.39,2.15,61.0,27.5,0.0,100,Overcast
2024-04-07 09:00:00,78,24.8,35.2,0.0,1008.9,1006.1,0.19,0.88,2.7,113,8.6,29.4,1,3600.0,4.4,193.0,29.0,0.0,100,Overcast
2024-04-07 10:00:00,69,24.4,37.5,0.0,1008.5,1005.7,0.33,1.37,2.2,90,7.9,29.5,1,3600.0,6.6,382.0,30.7,0.0,100,Overcast
2024-04-07 11:00:00,61,23.6,39.3,0.0,1007.8,1005.0,0.4,1.86,0.8,63,7.6,29.6,1,3600.0,8.25,464.0,32.1,0.0,100,Overcast
2024-04-07 12:00:00,55,23.0,40.4,0.0,1006.8,1004.0,0.45,2.3,1.3,304,5.4,29.8,1,3600.0,9.1,446.0,33.3,0.0,100,Overcast
2024-04-07 13:00:00,49,22.2,40.3,0.0,1005.8,1003.0,0.44,2.79,4.2,329,10.8,30.1,1,3600.0,9.0,335.0,34.5,0.0,100,Overcast
2024-04-07 14:00:00,48,22.1,39.5,0.0,1004.8,1002.0,0.4,2.88,8.4,340,18.7,30.4,1,3600.0,7.9,501.0,34.8,0.0,70,Partly cloudy
2024-04-07 15:00:00,59,23.9,37.2,0.0,1004.6,1001.8,0.36,2.06,12.2,346,27.0,30.7,1,3600.0,6.2,383.0,33.0,0.0,79,Partly cloudy
2024-04-07 16:00:00,67,24.6,36.3,0.2,1005.1,1002.3,0.24,1.52,10.9,351,27.4,31.0,1,3600.0,3.85,226.0,31.5,0.2,68,Rain showers: Slight
2024-04-07 17:00:00,68,24.5,36.1,0.0,1005.7,1002.9,0.16,1.44,9.4,320,23.4,31.1,1,3600.0,1.7,119.0,31.1,0.0,57,Partly cloudy
2024-04-07 18:00:00,74,24.6,35.2,0.7,1006.6,1003.8,0.09,1.08,6.7,324,20.2,31.2,0,376.49,0.3,12.0,29.7,0.7,100,Rain showers: Slight
2024-04-07 19:00:00,75,24.8,35.9,1.4,1007.1,1004.3,0.06,1.04,2.9,353,14.0,31.4,0,0.0,0.0,0.0,29.7,1.4,100,Thunderstorm: Slight or moderate
2024-04-07 20:00:00,79,25.0,35.3,1.6,1008.1,1005.3,0.04,0.84,3.3,103,7.6,31.3,0,0.0,0.0,0.0,29.0,1.6,100,Thunderstorm: Slight or moderate
2024-04-07 21:00:00,82,25.0,34.4,0.3,1008.6,1005.7,0.04,0.7,5.0,120,9.7,31.3,0,0.0,0.0,0.0,28.4,0.3,100,Rain showers: Slight
2024-04-07 22:00:00,84,24.9,33.9,0.0,1008.7,1005.8,0.03,0.6,4.3,132,10.1,31.2,0,0.0,0.0,0.0,27.9,0.0,100,Overcast
2024-04-07 23:00:00,85,24.7,33.6,0.0,1008.6,1005.7,0.02,0.55,2.5,135,8.3,31.1,0,0.0,0.0,0.0,27.5,0.0,100,Overcast
2024-04-08 00:00:00,87,24.7,33.3,0.0,1007.9,1005.0,0.01,0.46,1.9,158,5.0,31.0,0,0.0,0.0,0.0,27.1,0.0,100,Overcast
2024-04-08 01:00:00,88,24.5,32.7,0.0,1008.3,1005.4,0.01,0.42,2.3,162,3.6,30.8,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-04-08 02:00:00,89,24.3,32.2,0.0,1007.8,1004.9,0.01,0.38,2.6,164,5.0,30.7,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-04-08 03:00:00,89,24.1,31.8,0.0,1007.9,1005.0,0.01,0.37,2.5,172,5.0,30.5,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-04-08 04:00:00,90,24.0,31.5,0.0,1007.6,1004.7,0.01,0.33,2.2,180,4.7,30.3,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-04-08 05:00:00,90,23.8,31.3,0.0,1008.0,1005.1,0.01,0.33,2.2,171,4.3,30.2,0,0.0,0.0,0.0,25.6,0.0,100,Overcast
2024-04-08 06:00:00,91,23.9,31.2,0.0,1008.5,1005.6,0.01,0.29,1.8,169,4.3,30.0,1,0.0,0.0,0.0,25.5,0.0,100,Overcast
2024-04-08 07:00:00,88,24.1,32.0,0.0,1009.0,1006.1,0.01,0.41,2.5,172,4.7,29.8,1,2699.66,0.45,44.0,26.2,0.0,9,Mainly clear
2024-04-08 08:00:00,80,24.3,33.9,0.0,1009.9,1007.0,0.1,0.76,3.1,144,8.3,29.7,1,3600.0,2.15,253.0,28.1,0.0,0,Clear sky
2024-04-08 09:00:00,73,24.4,35.7,0.0,1009.7,1006.9,0.23,1.13,1.9,112,8.6,29.7,1,3600.0,4.4,425.0,29.7,0.0,51,Partly cloudy
2024-04-08 10:00:00,65,24.0,38.1,0.0,1009.4,1006.6,0.3,1.6,0.8,27,7.6,29.7,1,3600.0,6.1,452.0,31.4,0.0,55,Partly cloudy
2024-04-08 11:00:00,58,23.4,39.8,0.0,1008.2,1005.4,0.37,2.08,1.8,307,7.2,29.9,1,3600.0,7.85,575.0,32.8,0.0,58,Partly cloudy
2024-04-08 12:00:00,52,22.6,40.3,0.0,1007.4,1004.6,0.39,2.53,3.4,288,10.4,30.1,1,3600.0,8.55,576.0,33.9,0.0,63,Partly cloudy
2024-04-08 13:00:00,50,22.7,40.9,0.0,1006.7,1003.9,0.39,2.75,4.6,342,15.5,30.3,1,3600.0,9.0,587.0,34.6,0.0,56,Partly cloudy
2024-04-08 14:00:00,48,22.4,40.0,0.0,1005.6,1002.8,0.4,2.93,8.2,331,18.7,30.6,1,3600.0,7.95,522.0,35.1,0.0,69,Partly cloudy
2024-04-08 15:00:00,55,23.2,37.2,0.1,1005.0,1002.2,0.34,2.32,12.6,333,27.4,30.9,1,3600.0,6.2,339.0,33.5,0.1,90,Overcast
2024-04-08 16:00:00,62,23.8,36.3,0.1,1005.0,1002.2,0.25,1.81,11.8,348,28.4,31.2,1,3600.0,4.0,247.0,32.0,0.1,85,Overcast
2024-04-08 17:00:00,65,23.9,36.0,0.0,1005.6,1002.8,0.17,1.59,8.9,320,25.2,31.3,1,3600.0,1.75,126.0,31.3,0.0,68,Partly cloudy
2024-04-08 18:00:00,71,24.2,35.1,0.1,1006.7,1003.9,0.09,1.23,7.6,301,19.4,31.4,0,972.32,0.3,17.0,30.0,0.1,68,Partly cloudy
2024-04-08 19:00:00,70,24.3,36.1,0.0,1007.2,1004.4,0.05,1.3,3.8,311,15.1,31.5,0,0.0,0.0,0.0,30.4,0.0,47,Partly cloudy
2024-04-08 20:00:00,75,24.9,36.2,0.0,1008.1,1005.3,0.03,1.05,2.1,301,9.0,31.5,0,0.0,0.0,0.0,29.8,0.0,52,Partly cloudy
2024-04-08 21:00:00,77,25.1,36.3,0.0,1008.6,1005.8,0.01,0.95,1.1,180,4.0,31.5,0,0.0,0.0,0.0,29.6,0.0,63,Partly cloudy
2024-04-08 22:00:00,79,25.0,35.6,0.1,1009.0,1006.2,0.01,0.84,1.8,169,3.6,31.4,0,0.0,0.0,0.0,29.1,0.1,100,Overcast
2024-04-08 23:00:00,82,24.9,34.4,0.9,1008.9,1006.0,0.02,0.69,3.8,163,7.6,31.3,0,0.0,0.0,0.0,28.3,0.9,100,Rain showers: Slight
2024-04-09 00:00:00,85,24.7,33.3,0.7,1008.9,1006.0,0.03,0.55,4.3,156,11.9,31.2,0,0.0,0.0,0.0,27.4,0.7,100,Rain showers: Slight
2024-04-09 01:00:00,84,24.7,33.9,0.8,1008.3,1005.4,0.03,0.59,1.8,169,12.2,31.1,0,0.0,0.0,0.0,27.6,0.8,100,Rain showers: Slight
2024-04-09 02:00:00,86,24.8,33.8,0.0,1007.9,1005.0,0.01,0.51,1.1,180,3.6,30.9,0,0.0,0.0,0.0,27.4,0.0,100,Overcast
2024-04-09 03:00:00,87,24.7,33.5,0.0,1007.4,1004.5,0.01,0.46,0.5,225,2.2,30.8,0,0.0,0.0,0.0,27.1,0.0,100,Overcast
2024-04-09 04:00:00,89,24.9,33.5,0.0,1007.4,1004.5,-0.0,0.39,0.5,225,1.4,30.6,0,0.0,0.0,0.0,26.9,0.0,100,Overcast
2024-04-09 05:00:00,90,24.8,33.1,0.0,1007.6,1004.7,-0.0,0.35,0.8,207,1.4,30.5,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-04-09 06:00:00,92,25.0,32.9,0.0,1008.5,1005.6,-0.0,0.27,1.3,236,2.5,30.3,1,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-04-09 07:00:00,90,24.9,33.2,0.0,1009.0,1006.1,0.01,0.35,1.5,256,4.0,30.2,1,0.0,0.4,2.0,26.7,0.0,100,Overcast
2024-04-09 08:00:00,83,24.7,34.1,0.0,1010.1,1007.2,0.06,0.64,2.3,288,5.8,30.0,1,551.88,1.8,30.0,27.9,0.0,100,Overcast
2024-04-09 09:00:00,78,24.8,35.0,0.0,1010.2,1007.3,0.15,0.88,4.0,280,9.7,30.0,1,1839.98,3.6,73.0,29.0,0.0,100,Overcast
2024-04-09 10:00:00,72,24.7,36.3,0.0,1010.1,1007.3,0.21,1.21,4.1,285,11.2,30.0,1,3054.85,5.55,126.0,30.4,0.0,100,Overcast
2024-04-09 11:00:00,64,24.1,37.7,0.0,1009.0,1006.2,0.29,1.68,5.0,291,12.6,30.1,1,3600.0,7.35,208.0,31.7,0.0,100,Overcast
2024-04-09 12:00:00,61,23.8,37.5,0.0,1007.9,1005.1,0.3,1.88,5.9,284,14.4,30.3,1,1911.53,7.3,119.0,32.3,0.0,100,Overcast
2024-04-09 13:00:00,59,23.7,37.8,0.1,1007.6,1004.8,0.29,2.03,5.3,242,14.8,30.6,1,1150.74,5.35,94.0,32.7,0.1,100,Overcast
2024-04-09 14:00:00,59,23.5,37.6,0.1,1007.1,1004.3,0.34,2.0,5.4,228,16.2,30.8,1,3294.17,3.15,150.0,32.5,0.1,100,Overcast
2024-04-09 15:00:00,61,23.5,37.5,0.0,1007.1,1004.3,0.24,1.84,1.1,270,13.0,31.0,1,0.0,3.1,35.0,31.9,0.0,100,Overcast
2024-04-09 16:00:00,66,23.8,36.0,0.3,1007.2,1004.4,0.16,1.51,5.4,20,12.6,31.2,1,0.0,3.0,12.0,30.9,0.3,100,Rain showers: Slight
2024-04-09 17:00:00,73,24.3,35.1,1.0,1007.5,1004.7,0.13,1.12,5.9,38,15.5,31.3,1,0.0,1.5,0.0,29.7,1.0,100,Thunderstorm: Slight or moderate
2024-04-09 18:00:00,79,24.7,34.5,1.3,1008.1,1005.3,0.08,0.83,5.0,60,13.3,31.3,0,0.0,0.25,0.0,28.7,1.3,100,Thunderstorm: Slight or moderate
2024-04-09 19:00:00,83,25.0,34.4,1.4,1008.8,1005.9,0.06,0.65,3.6,45,11.2,31.3,0,0.0,0.0,0.0,28.2,1.4,100,Rain showers: Slight
2024-04-09 20:00:00,85,25.0,34.2,0.8,1009.8,1006.9,0.04,0.56,2.3,108,8.3,31.2,0,0.0,0.0,0.0,27.8,0.8,100,Thunderstorm: Slight or moderate
2024-04-09 21:00:00,86,24.9,33.6,0.1,1010.1,1007.2,0.03,0.51,3.3,131,11.2,31.1,0,0.0,0.0,0.0,27.4,0.1,100,Overcast
2024-04-09 22:00:00,88,25.0,33.5,0.0,1010.4,1007.5,0.03,0.43,2.8,140,10.8,31.0,0,0.0,0.0,0.0,27.2,0.0,100,Overcast
2024-04-09 23:00:00,88,24.9,33.5,0.0,1010.0,1007.1,0.02,0.43,1.8,127,6.1,30.8,0,0.0,0.0,0.0,27.1,0.0,100,Overcast
2024-04-10 00:00:00,89,25.0,33.6,0.0,1009.5,1006.6,0.01,0.39,1.3,124,4.0,30.7,0,0.0,0.0,0.0,27.0,0.0,100,Overcast
2024-04-10 01:00:00,90,25.1,33.6,0.0,1009.4,1006.5,0.01,0.35,1.1,198,3.2,30.5,0,0.0,0.0,0.0,26.9,0.0,100,Overcast
2024-04-10 02:00:00,92,25.3,33.5,0.0,1008.7,1005.8,0.01,0.28,1.3,214,3.2,30.4,0,0.0,0.0,0.0,26.7,0.0,100,Overcast
2024-04-10 03:00:00,93,25.2,33.1,0.0,1008.3,1005.4,0.01,0.24,1.6,243,2.9,30.2,0,0.0,0.0,0.0,26.5,0.0,100,Overcast
2024-04-10 04:00:00,94,25.1,32.8,0.0,1008.0,1005.1,0.01,0.2,1.3,236,3.2,30.1,0,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-04-10 05:00:00,95,25.1,32.6,0.0,1008.5,1005.6,-0.0,0.17,1.3,236,3.2,29.9,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-04-10 06:00:00,95,24.9,32.2,0.0,1008.9,1006.0,-0.0,0.17,1.6,207,3.2,29.8,1,0.0,0.0,0.0,25.8,0.0,100,Fog
2024-04-10 07:00:00,92,24.8,32.5,0.0,1009.2,1006.3,0.01,0.27,2.2,171,4.7,29.6,1,120.11,0.45,11.0,26.2,0.0,4,Overcast
2024-04-10 08:00:00,84,24.9,34.2,0.0,1009.9,1007.0,0.11,0.6,2.6,146,7.6,29.5,1,3600.0,2.1,245.0,27.9,0.0,8,Mainly clear
2024-04-10 09:00:00,75,24.6,35.5,0.0,1010.7,1007.9,0.25,1.03,3.3,103,9.4,29.5,1,3600.0,4.05,392.0,29.5,0.0,20,Mainly clear
2024-04-10 10:00:00,68,24.4,37.4,0.0,1010.4,1007.6,0.33,1.43,2.9,83,9.7,29.6,1,3600.0,5.7,431.0,31.0,0.0,59,Partly cloudy
2024-04-10 11:00:00,61,23.7,38.9,0.1,1009.8,1007.0,0.4,1.87,3.1,54,9.7,29.7,1,3600.0,6.85,522.0,32.2,0.1,57,Partly cloudy
2024-04-10 12:00:00,58,23.8,40.2,0.0,1008.8,1006.0,0.44,2.13,5.4,20,14.0,30.0,1,3600.0,7.95,590.0,33.2,0.0,100,Overcast
2024-04-10 13:00:00,53,23.4,40.3,0.0,1007.8,1005.0,0.43,2.55,6.8,3,23.0,30.3,1,3600.0,7.35,421.0,34.4,0.0,100,Overcast
2024-04-10 14:00:00,60,24.3,37.7,0.3,1007.4,1004.6,0.36,2.02,11.9,355,27.0,30.6,1,3600.0,5.95,262.0,33.1,0.3,100,Rain showers: Slight
2024-04-10 15:00:00,69,25.0,36.6,1.8,1006.7,1003.9,0.29,1.42,10.2,350,27.0,30.8,1,2854.38,3.05,116.0,31.4,1.8,100,Thunderstorm: Slight or moderate
2024-04-10 16:00:00,69,25.0,37.2,0.2,1006.8,1004.0,0.2,1.42,6.9,321,22.3,31.0,1,2363.85,1.8,78.0,31.4,0.2,100,Overcast
2024-04-10 17:00:00,73,25.0,36.3,1.4,1007.1,1004.3,0.13,1.17,6.0,287,16.6,31.1,1,0.0,1.35,19.0,30.4,1.4,100,Thunderstorm: Slight or moderate
2024-04-10 18:00:00,79,25.1,35.2,4.1,1008.0,1005.2,0.11,0.85,4.7,247,13.7,31.2,0,0.0,0.25,1.0,29.1,4.1,100,Thunderstorm with slight hail
2024-04-10 19:00:00,81,25.0,34.8,3.1,1008.4,1005.6,0.06,0.74,3.6,96,10.1,31.3,0,0.0,0.0,0.0,28.6,3.1,100,Thunderstorm with slight hail
2024-04-10 20:00:00,84,25.1,34.1,1.6,1009.5,1006.6,0.06,0.61,5.1,86,12.2,31.3,0,0.0,0.0,0.0,28.1,1.6,100,Thunderstorm: Slight or moderate
2024-04-10 21:00:00,85,25.0,33.7,1.1,1010.1,1007.2,0.05,0.56,5.0,90,11.9,31.2,0,0.0,0.0,0.0,27.7,1.1,100,Rain showers: Slight
2024-04-10 22:00:00,86,24.8,32.9,1.2,1010.6,1007.7,0.05,0.51,6.5,90,13.7,31.0,0,0.0,0.0,0.0,27.3,1.2,100,Thunderstorm: Slight or moderate
2024-04-10 23:00:00,86,24.2,32.1,2.0,1010.8,1007.9,0.05,0.49,5.9,104,14.4,30.9,0,0.0,0.0,0.0,26.8,2.0,100,Thunderstorm: Slight or moderate
2024-04-11 00:00:00,86,23.7,31.6,3.9,1010.2,1007.3,0.05,0.48,4.2,121,13.3,30.8,0,0.0,0.0,0.0,26.3,3.9,100,Thunderstorm: Slight or moderate
2024-04-11 01:00:00,88,24.0,31.7,0.5,1009.7,1006.8,0.04,0.41,3.1,126,9.4,30.6,0,0.0,0.0,0.0,26.1,0.5,100,Rain showers: Slight
2024-04-11 02:00:00,90,24.2,32.0,0.5,1009.0,1006.1,0.02,0.34,2.1,149,6.8,30.4,0,0.0,0.0,0.0,26.0,0.5,100,Rain showers: Slight
2024-04-11 03:00:00,90,24.2,31.9,0.3,1009.1,1006.2,0.02,0.34,2.1,149,5.0,30.3,0,0.0,0.0,0.0,26.0,0.3,100,Rain showers: Slight
2024-04-11 04:00:00,90,24.1,31.7,0.1,1008.8,1005.9,0.02,0.33,2.7,157,6.1,30.1,0,0.0,0.0,0.0,25.9,0.1,100,Overcast
2024-04-11 05:00:00,90,24.1,31.7,0.0,1009.1,1006.2,0.02,0.33,2.3,141,6.5,30.0,0,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-04-11 06:00:00,90,24.1,31.8,0.0,1009.8,1006.9,0.02,0.33,2.1,149,5.0,29.8,1,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-04-11 07:00:00,89,24.1,31.8,0.0,1010.1,1007.2,0.03,0.37,2.5,180,6.5,29.7,1,0.0,0.35,10.0,26.0,0.0,68,Overcast
2024-04-11 08:00:00,82,24.2,33.4,0.0,1010.6,1007.7,0.12,0.66,2.4,153,7.6,29.5,1,3600.0,1.45,172.0,27.6,0.0,52,Partly cloudy
2024-04-11 09:00:00,75,24.3,34.6,0.0,1010.7,1007.8,0.25,1.01,5.8,86,14.8,29.5,1,3600.0,2.85,314.0,29.2,0.0,59,Partly cloudy
2024-04-11 10:00:00,69,24.2,36.1,0.0,1010.7,1007.9,0.32,1.36,6.5,84,16.6,29.5,1,3600.0,3.95,406.0,30.6,0.0,71,Partly cloudy
2024-04-11 11:00:00,64,24.0,37.4,0.0,1010.3,1007.5,0.37,1.67,7.3,81,18.0,29.7,1,3600.0,3.35,491.0,31.6,0.0,58,Partly cloudy
2024-04-11 12:00:00,61,23.9,38.3,0.0,1009.2,1006.4,0.4,1.89,7.8,68,19.1,29.9,1,3600.0,3.55,521.0,32.4,0.0,66,Partly cloudy
2024-04-11 13:00:00,61,24.5,39.6,0.0,1008.4,1005.6,0.4,1.96,6.9,51,20.2,30.1,1,3600.0,5.55,518.0,33.0,0.0,71,Partly cloudy
2024-04-11 14:00:00,62,24.5,38.3,0.1,1007.2,1004.4,0.37,1.88,8.1,32,19.8,30.4,1,3600.0,7.5,382.0,32.7,0.1,80,Partly cloudy
2024-04-11 15:00:00,69,25.3,37.3,0.7,1006.7,1003.9,0.32,1.45,9.3,16,22.7,30.6,1,3600.0,5.8,269.0,31.7,0.7,100,Rain showers: Slight
2024-04-11 16:00:00,72,25.2,36.5,1.2,1006.5,1003.7,0.26,1.25,8.3,5,22.3,30.8,1,3600.0,3.75,172.0,30.9,1.2,100,Thunderstorm: Slight or moderate
2024-04-11 17:00:00,73,25.1,36.4,0.5,1007.0,1004.2,0.18,1.18,6.2,10,19.4,30.9,1,3600.0,1.7,96.0,30.5,0.5,70,Rain showers: Slight
2024-04-11 18:00:00,75,24.9,35.8,0.9,1007.7,1004.9,0.09,1.04,4.0,10,14.4,31.0,0,395.99,0.25,12.0,29.8,0.9,80,Thunderstorm: Slight or moderate
2024-04-11 19:00:00,79,25.2,35.9,1.3,1008.6,1005.8,0.05,0.85,1.1,18,8.6,31.0,0,0.0,0.0,0.0,29.2,1.3,100,Thunderstorm: Slight or moderate
2024-04-11 20:00:00,81,25.1,35.4,2.2,1009.6,1006.7,0.04,0.75,0.8,153,4.3,31.0,0,0.0,0.0,0.0,28.7,2.2,100,Thunderstorm with slight hail
2024-04-11 21:00:00,84,25.1,34.4,2.6,1010.3,1007.4,0.04,0.6,2.5,180,5.8,30.9,0,0.0,0.0,0.0,28.0,2.6,100,Thunderstorm with slight hail
2024-04-11 22:00:00,88,25.2,33.9,2.1,1010.9,1008.0,0.04,0.44,2.9,173,6.8,30.9,0,0.0,0.0,0.0,27.4,2.1,100,Thunderstorm: Slight or moderate
2024-04-11 23:00:00,89,25.2,33.4,0.3,1010.7,1007.8,0.04,0.4,4.0,180,8.6,30.7,0,0.0,0.0,0.0,27.2,0.3,100,Rain showers: Slight
2024-04-12 00:00:00,90,25.1,33.1,0.0,1010.4,1007.5,0.03,0.35,4.1,165,8.6,30.6,0,0.0,0.0,0.0,26.9,0.0,100,Overcast
2024-04-12 01:00:00,90,24.8,32.7,0.0,1010.0,1007.1,0.02,0.35,3.2,153,8.6,30.5,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-04-12 02:00:00,91,24.9,32.7,0.0,1009.3,1006.4,0.02,0.31,2.9,150,6.8,30.3,0,0.0,0.0,0.0,26.5,0.0,100,Overcast
2024-04-12 03:00:00,91,24.7,32.4,0.0,1008.8,1005.9,0.02,0.31,2.6,146,6.1,30.2,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-04-12 04:00:00,90,24.4,32.3,0.0,1008.8,1005.9,0.01,0.34,2.0,135,5.4,30.1,0,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-04-12 05:00:00,90,24.4,32.3,0.0,1009.1,1006.2,0.01,0.34,1.5,135,4.3,29.9,0,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-04-12 06:00:00,91,24.5,32.3,0.0,1009.4,1006.5,0.01,0.3,1.3,146,3.2,29.8,1,0.0,0.0,0.0,26.1,0.0,100,Overcast
2024-04-12 07:00:00,92,24.9,32.7,0.0,1010.1,1007.2,0.02,0.27,1.6,207,3.6,29.6,1,0.0,0.45,2.0,26.3,0.0,100,Overcast
2024-04-12 08:00:00,86,24.8,33.9,0.0,1010.5,1007.6,0.09,0.51,0.8,153,4.7,29.5,1,3600.0,2.05,76.0,27.4,0.0,100,Overcast
2024-04-12 09:00:00,80,24.7,34.5,0.1,1010.8,1007.9,0.2,0.78,3.3,77,9.0,29.5,1,3600.0,2.75,162.0,28.5,0.1,100,Overcast
2024-04-12 10:00:00,75,24.7,35.4,0.2,1010.6,1007.8,0.29,1.04,4.9,54,13.0,29.5,1,3600.0,3.8,245.0,29.6,0.2,100,Overcast
2024-04-12 11:00:00,72,25.1,37.7,0.1,1010.1,1007.3,0.38,1.24,5.1,39,14.8,29.6,1,3600.0,3.6,370.0,30.7,0.1,100,Overcast
2024-04-12 12:00:00,68,25.0,39.0,0.0,1009.0,1006.2,0.44,1.49,5.5,23,15.8,29.7,1,3600.0,5.2,383.0,31.7,0.0,100,Overcast
2024-04-12 13:00:00,66,25.0,38.0,0.2,1008.1,1005.3,0.37,1.63,8.0,350,19.4,30.0,1,3600.0,7.35,246.0,32.2,0.2,100,Overcast
2024-04-12 14:00:00,73,25.4,36.2,2.5,1006.9,1004.1,0.36,1.19,10.5,354,23.8,30.2,1,3600.0,5.5,195.0,30.8,2.5,100,Thunderstorm with slight hail
2024-04-12 15:00:00,72,25.0,36.2,0.9,1006.4,1003.6,0.3,1.23,8.3,358,23.8,30.4,1,2760.25,4.75,113.0,30.7,0.9,100,Thunderstorm: Slight or moderate
2024-04-12 16:00:00,73,24.9,36.1,1.1,1006.5,1003.7,0.22,1.16,6.1,3,19.1,30.5,1,0.0,2.4,29.0,30.3,1.1,100,Thunderstorm: Slight or moderate
2024-04-12 17:00:00,76,24.9,35.5,1.4,1007.2,1004.4,0.14,0.99,4.8,13,14.4,30.6,1,0.0,0.95,1.0,29.6,1.4,100,Thunderstorm: Slight or moderate
2024-04-12 18:00:00,79,24.8,35.0,1.8,1007.8,1005.0,0.08,0.83,2.9,30,11.5,30.6,0,0.0,0.15,0.0,28.8,1.8,100,Thunderstorm: Slight or moderate
2024-04-12 19:00:00,86,25.0,34.0,1.5,1008.7,1005.8,0.04,0.52,1.8,127,6.8,30.5,0,0.0,0.0,0.0,27.6,1.5,100,Thunderstorm: Slight or moderate
2024-04-12 20:00:00,88,24.9,33.4,0.7,1009.5,1006.6,0.04,0.43,2.2,90,7.9,30.5,0,0.0,0.0,0.0,27.1,0.7,100,Rain showers: Slight
